Frame,X,Y,Visibility,L,Theta
2118,665,353,1,3.604163110256195,-35.279982585886984
2119,652,371,1,3.9922900795936584,-52.295256624861935
2120,639,391,1,4.455561637878418,-58.50057456955336
2121,624,418,1,5.406614273786545,-57.75189574473869
2122,609,447,1,6.706634670495987,-64.6743378849468
2123,594,478,1,6.264920681715012,-61.64283114010635
2124,578,519,1,6.911782756447792,-65.45133026209298
2125,561,560,1,7.823724418878555,-64.88706505109141
2126,545,585,1,4.259587988257408,-27.564894919000135
2127,528,584,1,3.6063530147075653,-8.142687456416066
2128,510,585,1,4.606725364923477,-14.612121866875134
2129,491,590,1,5.384895086288452,-22.374900839901226
2130,479,595,1,5.588008984923363,-28.158245778670146
2131,456,607,1,6.258290886878967,-31.25881723341688
2132,432,624,1,6.102702498435974,-34.2051777425183
2133,404,649,1,7.495749056339264,-38.79909805370469
2134,375,679,1,8.468855738639832,-41.43435466722141
2135,348,712,1,5.133293122053146,-24.749984310094767
2136,0,0,0,-inf,-inf
2137,380,645,1,0.0,0.0
2138,0,0,0,-inf,-inf
2139,0,0,0,-inf,-inf
2140,0,0,0,-inf,-inf
2141,0,0,0,-inf,-inf
2142,542,452,1,2.8813623636960983,67.80969485169105
2143,386,642,1,3.6375249922275543,-13.808982670437945
2144,0,0,0,-inf,-inf
2145,0,0,0,-inf,-inf
2146,0,0,0,-inf,-inf
2147,0,0,0,-inf,-inf
2148,0,0,0,-inf,-inf
2149,0,0,0,-inf,-inf
2150,0,0,0,-inf,-inf
2151,0,0,0,-inf,-inf
2152,566,560,1,0.5,0.0
2153,563,563,1,1.6543550193309784,-10.278022609791734
2154,0,0,0,-inf,-inf
2155,0,0,0,-inf,-inf
2156,0,0,0,-inf,-inf
2157,562,577,1,1.5674882978200912,-79.09929525672825
2158,562,589,1,1.0,0.0
2159,562,593,1,2.5423607379198074,-82.98187826607331
2160,0,0,0,-inf,-inf
2161,0,0,0,-inf,-inf
2162,0,0,0,-inf,-inf
2163,535,560,1,0.0,0.0
2164,538,578,1,2.680388927459717,-62.743731198742225
2165,537,587,1,3.22410249710083,79.43910433208376
2166,0,0,0,-inf,-inf
2167,385,641,1,3.1507810801267624,-13.547776246952619
2168,0,0,0,-inf,-inf
2169,0,0,0,-inf,-inf
2170,376,645,1,8.059966027736664,-17.9990179216806
2171,0,0,0,-inf,-inf
2172,0,0,0,-inf,-inf
2173,376,645,1,8.064171195030212,-18.47907137877651
2174,0,0,0,-inf,-inf
2175,900,440,1,1.0,90.0
2176,0,0,0,-inf,-inf
2177,0,0,0,-inf,-inf
2178,883,436,1,2.6858328878879547,64.14091584250606
2179,0,0,0,-inf,-inf
2180,0,0,0,-inf,-inf
2181,0,0,0,-inf,-inf
2182,385,641,1,3.1614899337291718,-17.156073546491047
2183,0,0,0,-inf,-inf
2184,846,321,1,2.5933478847146034,6.197703416837867
2185,847,314,1,2.1191965341567993,42.43590447904177
2186,846,304,1,2.838192582130432,17.741989897540886
2187,0,0,0,-inf,-inf
2188,872,305,1,1.0,0.0
2189,881,291,1,2.687738448381424,-25.238684364827623
2190,857,249,1,2.606141820549965,82.75589838597563
2191,860,238,1,2.614849090576172,81.99948857256305
2192,863,227,1,3.0122894644737244,-72.6065733113802
2193,866,216,1,2.604815699160099,82.86774385180821
2194,869,208,1,2.6906040012836456,-70.39511600378094
2195,872,201,1,2.5,90.0
2196,875,195,1,2.877847522497177,-68.25152146016943
2197,878,190,1,2.6906040012836456,19.604883996080236
2198,880,188,1,2.914320021867752,60.64980066799443
2199,881,187,1,2.5,0.0
2200,884,187,1,2.6906040012836456,19.604883996080236
2201,887,187,1,2.549988627433777,3.0713590768901002
2202,889,190,1,2.8284270763397217,44.99999999979242
2203,892,194,1,2.5,90.0
2204,893,198,1,2.8481943905353546,-43.29677812253429
2205,894,204,1,2.636432468891144,56.47704326634803
2206,897,210,1,2.0,90.0
2207,898,218,1,2.5,2.9181716424668105e-09
2208,899,227,1,2.0,0.0
2209,901,239,1,2.6438193172216415,79.11942022025154
2210,903,255,1,2.8481943905353546,43.29677812253429
2211,904,263,1,2.690001517534256,19.292699096755126
2212,905,269,1,2.549988627433777,86.92864092377181
2213,906,284,1,3.5908204913139343,38.87107400134448
2214,907,305,1,0.0,0.0
2215,888,302,1,3.0421741902828217,-20.50454345078511
2216,872,308,1,3.1521207988262177,-28.577470848667648
2217,855,316,1,3.353900447487831,-27.193136319300976
2218,838,323,1,3.5326415300369263,-42.68226828660495
2219,822,327,1,3.580082304775715,5.530429650323858
2220,805,321,1,2.8284270763397217,44.99999999979242
2221,790,317,1,3.2170276790857315,10.128231087212557
2222,775,314,1,3.008274585008621,17.923978357256686
2223,758,312,1,2.5,0.0
2224,743,311,1,2.6192563101649284,-4.91196586164458
2225,727,313,1,3.1588172912597656,-21.11561126519432
2226,710,315,1,3.1278167068958282,-9.9685828878077
2227,694,318,1,3.598748505115509,-30.16983593991864
2228,678,323,1,3.4907989352941513,-17.2542614938342
2229,661,330,1,3.33974826335907,-31.867658565267178
2230,645,337,1,3.1400251127779484,-5.9838058905379015
2231,631,335,1,3.639811635017395,16.607625746970374
2232,616,329,1,2.5,0.0
2233,603,326,1,2.915475994348526,30.96375653207352
2234,591,324,1,5.05707710981369,3.956012078822264
2235,588,322,1,2.8775690644979477,-21.714344687093504
2236,602,316,1,3.194964677095413,-34.980885556327436
2237,631,309,1,3.6350925266742706,-12.953253999757193
2238,648,308,1,3.0331044755876064,-2.0020864703546937
2239,657,307,1,3.0655219480395317,-4.2250935889662005
2240,673,306,1,2.8087088018655777,-15.409959028357799
2241,690,307,1,3.397457927465439,14.129014807353446
2242,704,309,1,3.0403998121619225,-8.006620835383867
2243,718,311,1,2.877847522497177,21.74847853938124
2244,725,314,1,2.765263795852661,77.50842149614347
2245,737,318,1,2.4660353660583496,63.98801715243955
2246,750,323,1,1.5,90.0
2247,758,324,1,2.643728584051132,-10.870389527912746
2248,772,321,1,3.152912050485611,-41.339045856249285
2249,782,315,1,2.909236803650856,-27.21474397643577
2250,792,310,1,3.008274585008621,-17.92397835729568
2251,801,307,1,2.5,0.0
2252,809,306,1,3.0773784816265106,-5.128409920740597
2253,0,0,0,-inf,-inf
2254,0,0,0,-inf,-inf
2255,0,0,0,-inf,-inf
2256,795,296,1,2.629115551710129,34.266174279427226
2257,785,295,1,3.0897794291377068,6.142609733709686
2258,776,294,1,2.765263795852661,12.491578503622247
2259,765,294,1,3.0368667729198933,-6.340191745866703
2260,755,296,1,3.0141410809010267,-1.7881671872108946
2261,745,299,1,2.8284270763397217,44.999999998132374
2262,734,303,1,2.914320021867752,-60.64980066765095
2263,724,308,1,2.9103334844112396,-34.367275183105114
2264,714,314,1,3.157874196767807,-15.410967792438045
2265,703,322,1,3.1974047422409058,-35.73957526132442
2266,693,331,1,2.877803713083267,-49.815584896509264
2267,684,341,1,2.8284270763397217,-44.99999999979242
2268,675,341,1,2.5,90.0
2269,669,337,1,2.9077660143375397,35.13154925248346
2270,663,332,1,2.905406415462494,35.7271138782615
2271,0,0,0,-inf,-inf
2272,491,460,1,0.5,0.0
2273,497,462,1,1.0,90.0
2274,676,306,1,2.877803713083267,-40.1844151033483
2275,683,302,1,2.5,0.0
2276,688,301,1,2.914320021867752,-60.64980066779218
2277,694,298,1,3.1538162045180798,6.664752858735335
2278,701,298,1,2.636432468891144,-33.52295672934172
2279,708,298,1,2.877803713083267,40.1844151033483
2280,714,300,1,2.90962490439415,55.40566087755894
2281,719,302,1,2.802662193775177,20.897392035051947
2282,725,305,1,2.6648531556129456,59.96866640419309
2283,0,0,0,-inf,-inf
2284,0,0,0,-inf,-inf
2285,0,0,0,-inf,-inf
2286,771,287,1,0.5,0.0
2287,762,288,1,2.235861152410507,-62.655606719816596
2288,755,292,1,1.4142136573791504,0.0
2289,750,294,1,2.185810923576355,38.73559614532309
2290,745,293,1,2.050609603524208,-81.86989764597364
2291,736,291,1,2.5,90.0
2292,0,0,0,-inf,-inf
2293,0,0,0,-inf,-inf
2294,712,291,1,2.490090996026993,41.972904052425854
2295,704,293,1,2.5,90.0
2296,697,296,1,2.677588939666748,74.24786664091444
2297,689,300,1,2.828427314758301,-45.00000000077373
2298,681,306,1,2.915339767932892,-59.5897403864831
2299,672,313,1,2.765263795852661,-77.5084214962851
2300,661,325,1,2.914320021867752,-29.35019933234905
2301,648,334,1,3.1024869084358215,60.40561964472356
2302,640,329,1,2.8284270763397217,45.00000000020758
2303,635,325,1,3.005125641822815,18.317982586747377
2304,627,321,1,2.691782057285309,23.19859051382168
2305,620,320,1,2.765263795852661,-12.491578503622247
2306,616,319,1,2.914320021867752,-60.64980066757074
2307,612,320,1,2.403636947274208,-20.91008493999092
2308,622,318,1,3.60328608751297,-35.72118116461946
2309,630,315,1,3.86679407954216,-31.771239546365813
2310,648,311,1,3.0702869594097137,4.581173522936736
2311,662,310,1,3.0655219480395317,-4.2250935889662005
2312,684,308,1,3.0397999435663223,-11.309932473257165
2313,698,309,1,2.5,0.0
2314,710,312,1,2.549988627433777,3.0713590761900074
2315,717,314,1,2.8840060383081436,67.46225576669701
2316,615,456,1,2.499529153108597,52.01812173396324
2317,614,457,1,2.2318843007087708,30.07049191729716
2318,610,459,1,2.0,0.0
2319,759,317,1,2.9897653460502625,-52.55242455613405
2320,768,311,1,2.8284270763397217,0.0
2321,781,304,1,3.8469044268131256,-40.28840979727443
2322,785,299,1,3.1419670581817627,65.06774278099444
2323,778,297,1,3.2950485795736313,15.797643807813282
2324,764,295,1,5.3304954171180725,13.630357323233923
2325,744,290,1,3.160614162683487,20.2935289502406
2326,731,288,1,3.5353408232331276,7.531222309860274
2327,717,287,1,3.0717720836400986,4.6939882576396155
2328,709,287,1,2.5,0.0
2329,687,288,1,3.130901664495468,-10.357087422107822
2330,673,290,1,2.6192563101649284,-4.91196586164458
2331,658,294,1,2.9154761135578156,-30.96375653259895
2332,643,298,1,3.1874386072158813,-33.275968711040036
2333,629,303,1,3.15752637386322,-21.57619486699139
2334,613,310,1,2.8284270763397217,-45.00000000020758
2335,606,314,1,3.189247190952301,-43.68679718082804
2336,591,322,1,3.3540675938129425,-26.305515691782514
2337,575,333,1,2.9065441489219666,-54.55022268586287
2338,567,338,1,2.614849090576172,-81.99948857339415
2339,555,338,1,3.598572254180908,7.287108099031239
2340,545,350,1,2.0,90.0
2341,534,325,1,3.0403998121619225,8.00662083553567
2342,556,318,1,3.9043258726596832,-40.96474240080906
2343,577,311,1,3.0222057104110718,-35.55200621331669
2344,596,306,1,3.639223486185074,-14.720775327724805
2345,614,302,1,3.535266101360321,-7.424721128596161
2346,632,301,1,3.2915448546409607,-15.48187826603676
2347,648,300,1,3.4979493021965027,1.961356445255237
2348,663,300,1,3.0702869594097137,-4.581173522765658
2349,678,302,1,2.5,0.0
2350,692,305,1,3.1620914340019226,19.056960655213718
2351,705,308,1,3.0122894644737244,17.39342668839049
2352,718,313,1,2.9108604788780212,34.188093867716624
2353,731,317,1,2.6923431158065796,-21.037511024737015
2354,742,322,1,2.828427314758301,44.99999999983196
2355,753,319,1,2.5153354704380035,-20.701641460941275
2356,762,312,1,2.828427314758301,-44.999999999800536
2357,771,307,1,2.5,0.0
2358,0,0,0,-inf,-inf
2359,530,357,1,0.0,0.0
2360,528,355,1,2.856946900486946,-19.463771796457465
2361,0,0,0,-inf,-inf
2362,771,300,1,2.4847091734409332,-6.340191746309184
2363,763,302,1,2.5,0.0
2364,756,305,1,2.5,0.0
2365,749,308,1,2.6818734407424927,-63.086814523101445
2366,742,314,1,2.8840060383081436,-67.46225576646881
2367,734,321,1,2.877847522497177,-68.25152146042008
2368,727,328,1,3.1974047422409058,-54.26042473837573
2369,720,337,1,2.8653596341609955,-48.39734921421388
2370,712,346,1,2.7146732211112976,25.19139895820134
2371,705,342,1,2.765263795852661,12.491578503622247
2372,700,339,1,2.914320021867752,60.64980066765095
2373,694,336,1,2.914320021867752,-29.350199333196407
2374,688,335,1,2.8284270763397217,-44.99999999906619
2375,684,335,1,3.034516852349043,-84.38791979388814
2376,680,341,1,0.5,90.0
2377,692,323,1,3.1588172912597656,-21.11561126519432
2378,693,322,1,6.395957767963409,-41.37083506874556
2379,705,311,1,2.905406415462494,-54.272886121225596
2380,710,308,1,2.636432468891144,-33.5229567311382
2381,715,307,1,3.0,0.0
2382,718,307,1,2.643728584051132,10.870389527295425
2383,722,307,1,2.828427314758301,44.99999999983196
2384,725,309,1,2.914320021867752,60.649800667448716
2385,730,314,1,2.9065441489219666,54.55022268616803
2386,732,317,1,2.474873900413513,45.000000001091834
2387,735,321,1,2.5,90.0
2388,736,325,1,2.5925203785300255,-83.86761313589912
2389,738,318,1,2.9367353171110153,-65.46409305254099
2390,740,310,1,2.6912843883037567,-23.580539744233597
2391,737,305,1,1.0,90.0
2392,755,290,1,1.0,0.0
2393,746,294,1,3.0393463149666786,-78.44172794629057
2394,740,287,1,2.4442313611507416,41.00533661669736
2395,737,289,1,2.6863140165805817,64.28826478152759
2396,735,291,1,2.5405655801296234,-73.88936659420011
2397,795,300,1,1.0,0.0
2398,792,300,1,0.0,0.0
2399,0,0,0,-inf,-inf
2400,611,473,1,0.7071067690849304,0.0
2401,610,476,1,0.5,90.0
2402,600,477,1,2.0,90.0
2403,744,311,1,2.643728584051132,79.12961047288057
2404,744,318,1,2.636432468891144,-33.52295672934172
2405,743,325,1,2.614849090576172,8.000511426254972
2406,744,336,1,2.6192563101649284,85.08803413842581
2407,743,346,1,2.5,90.0
2408,743,344,1,2.914320021867752,-29.350199333196407
2409,744,339,1,2.498348593711853,38.952621461114354
2410,745,336,1,2.1213204860687256,45.00000000035966
2411,746,335,1,2.877847522497177,21.74847853944747
2412,742,332,1,0.0,0.0
2413,722,337,1,1.0,0.0
2414,728,336,1,2.5231118090450764,3.057751783052493
2415,754,325,1,1.7084192335605621,-15.070692775787865
2416,756,322,1,1.0,90.0
2417,750,334,1,1.0,90.0
2418,0,0,0,-inf,-inf
2419,388,639,1,0.5,0.0
2420,0,0,0,-inf,-inf
2421,563,464,1,2.2814041525125504,-77.2683274696338
2422,564,462,1,2.0,0.0
2423,567,460,1,2.650010034441948,11.599295256824094
2424,775,326,1,2.5302636921405792,4.265382805117347
2425,0,0,0,-inf,-inf
2426,777,318,1,2.87032949924469,41.059926705954105
2427,777,307,1,0.0,0.0
2428,775,308,1,1.5443280041217804,83.95262146132008
2429,776,304,1,2.0542660504579544,-80.78252559124873
2430,772,302,1,1.0,90.0
2431,772,302,1,2.220523953437805,19.805344119900322
2432,765,301,1,1.3689987063407898,30.47269795062661
2433,754,299,1,2.636432468891144,33.522956729722154
2434,746,298,1,2.636432468891144,33.522956729722154
2435,738,300,1,3.154093325138092,-28.78116027084636
2436,728,302,1,2.765263795852661,-12.491578503387961
2437,718,305,1,2.877847522497177,-21.748478539102038
2438,709,309,1,3.0852373987436295,-5.761860852079653
2439,704,313,1,2.6207325905561447,-81.4644893544243
2440,694,319,1,2.9065441489219666,-54.55022268616803
2441,680,330,1,3.161456048488617,-19.741010946914752
2442,668,340,1,3.189247190952301,-43.68679718053225
2443,658,345,1,2.765263795852661,12.491578503498689
2444,649,340,1,3.1352707147598267,26.979958407428978
2445,642,332,1,2.1213203072547913,0.0
2446,640,327,1,0.0,0.0
2447,654,321,1,3.6054908633232117,-33.35865983842569
2448,674,311,1,2.914320021867752,-60.64980066813564
2449,690,304,1,3.22410249710083,-10.560895667904301
2450,706,299,1,3.627686381340027,-20.670044081153247
2451,722,295,1,3.1257672905921936,-9.720017414088096
2452,736,292,1,3.5260972306132317,-12.317231868096956
2453,749,291,1,3.0773784816265106,-5.128409920740597
2454,763,291,1,2.8087088018655777,-15.409959028357799
2455,775,292,1,2.765263795852661,12.491578503622247
2456,787,294,1,3.160614162683487,20.2935289502406
2457,798,297,1,2.765263795852661,12.491578503918312
2458,809,301,1,2.636432468891144,33.522956730102585
2459,838,314,1,3.7197009921073914,10.84377717065199
2460,0,0,0,-inf,-inf
2461,0,0,0,-inf,-inf
2462,0,0,0,-inf,-inf
2463,0,0,0,-inf,-inf
2464,386,641,1,3.617639198899269,-9.583561700263884
2465,0,0,0,-inf,-inf
2466,862,302,1,3.640037089586258,16.12498708214565
2467,848,297,1,3.5856076925992966,6.023046126623382
2468,832,293,1,3.1437468826770782,27.754615035493735
2469,815,291,1,3.2915448546409607,15.48187826603676
2470,799,289,1,3.0,0.0
2471,783,288,1,3.037574525922537,6.595305356103425
2472,766,289,1,3.1278167068958282,-9.968582887949916
2473,750,290,1,3.5850159898400307,-5.969127013731324
2474,734,293,1,3.292938530445099,-15.60637939342716
2475,717,297,1,3.2114219292998314,-9.793134134764973
2476,701,302,1,3.3540675938129425,-26.305515691782514
2477,676,312,1,3.35300150513649,-25.097214453996894
2478,668,316,1,3.194964677095413,-34.98088555617119
2479,650,325,1,3.4604262709617615,-19.961147321543393
2480,634,334,1,3.157874196767807,-15.410967792438045
2481,617,342,1,3.157874196767807,15.4109677927274
2482,604,336,1,2.9154761135578156,59.036243467211
2483,598,335,1,4.259453281760216,-65.05134066813963
2484,589,316,1,1.994349718093872,4.307824092103012
2485,607,311,1,3.1931879818439484,-44.38467273711355
2486,622,304,1,3.336067110300064,-32.509380196891975
2487,638,297,1,3.2006910741329193,-37.32325754816183
2488,651,294,1,3.123614937067032,-27.403601173733424
2489,663,292,1,2.5,2.829742198751546e-10
2490,676,290,1,2.614849090576172,-8.000511426474274
2491,687,289,1,3.0368667729198933,6.3401917461135975
2492,696,290,1,3.0062782084569335,-0.7487938692486452
2493,708,292,1,2.765263795852661,12.491578503918312
2494,718,295,1,2.881548434495926,39.71323829036568
2495,726,299,1,2.909295380115509,55.30484646785148
2496,731,302,1,2.905406415462494,35.72711387896256
2497,739,307,1,2.9086097329854965,27.030689290392456
2498,747,312,1,2.802662193775177,20.897392035051947
2499,756,324,1,3.2481483221054077,-77.87462043202724
2500,762,314,1,2.765263795852661,-77.50842149667382
2501,768,307,1,2.828427314758301,0.0
2502,775,295,1,3.998802423477173,-88.59802128520285
2503,770,298,1,1.8027755916118622,33.690067525979785
2504,762,294,1,2.474873900413513,45.00000000021837
2505,753,294,1,2.1572775095701218,78.69006752500479
2506,741,292,1,2.765263795852661,-12.491578503387961
2507,730,293,1,3.039918027818203,-11.239717198754708
2508,718,295,1,2.765263795852661,-12.491578503387961
2509,708,297,1,2.5,0.0
2510,698,301,1,3.084441661834717,-31.173592491188852
2511,686,306,1,2.636432468891144,-33.52295673023996
2512,676,311,1,2.8987555354833603,-24.82449387287598
2513,665,318,1,3.1918751895427704,-46.882017432499545
2514,653,328,1,3.1948772370815277,-47.63694797853647
2515,642,337,1,3.0,0.0
2516,633,336,1,2.9154761135578156,30.96375653245362
2517,601,463,1,1.5,90.0
2518,614,447,1,2.6628752797842026,-13.282525588667717
2519,0,0,0,-inf,-inf
2520,608,319,1,3.1888623535633087,46.235149692205596
2521,615,315,1,3.286154329776764,-15.012617202927819
2522,627,308,1,3.2640415728092194,-39.87245911873159
2523,647,301,1,3.130901664495468,-10.357087422107822
2524,658,298,1,2.8087088018655777,-15.409959028901817
2525,668,296,1,2.6192563101649284,4.91196586164458
2526,679,296,1,2.691782057285309,-23.198590511739752
2527,684,297,1,2.0,90.0
2528,688,297,1,2.5,0.0
2529,703,300,1,2.6906040012836456,19.604883996080236
2530,711,303,1,2.8987555354833603,24.824493872844002
2531,718,307,1,2.765263795852661,12.491578503622247
2532,726,312,1,2.5,0.0
2533,733,318,1,1.4142135381698608,-45.00000000089332
2534,740,314,1,2.6912843883037567,23.58053974413171
2535,745,307,1,2.0,90.0
2536,0,0,0,-inf,-inf
2537,760,297,1,3.950819969177246,8.993891258304227
2538,754,295,1,2.682921886444092,16.94650166121112
2539,747,294,1,3.192917138338089,42.87132900988096
2540,739,294,1,2.690001517534256,-19.2926990961698
2541,730,295,1,2.914320021867752,-29.35019933158191
2542,723,297,1,2.877847522497177,-21.748478539102038
2543,715,300,1,3.1470471918582916,-12.809335958825132
2544,706,304,1,2.877847522497177,-21.74847853938124
2545,698,309,1,2.691782057285309,66.80140948826025
2546,690,316,1,2.914320021867752,-60.64980066779218
2547,681,324,1,2.636432468891144,-56.47704326863723
2548,673,333,1,2.914320021867752,-29.35019933178414
2549,665,342,1,2.811418056488037,-51.28670371239056
2550,657,338,1,2.5,90.0
2551,649,335,1,2.6912843883037567,23.580539743753807
2552,640,333,1,3.193103164434433,-34.49395992819088
